08-07-2026 21:22:07 RAM 2208/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@883,41%@883,41%@883,40%@883,40%@1728,43%@1728] GR3D_FREQ 0% cpu@54.312C soc2@53.062C soc0@52.656C gpu@53.562C tj@55.062C soc1@55.062C VDD_IN 8120mW/8148mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2949mW
08-07-2026 21:22:12 RAM 2208/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [38%@806,37%@806,40%@806,37%@806,40%@729,42%@729] GR3D_FREQ 0% cpu@54.25C soc2@52.937C soc0@52.718C gpu@53.906C tj@54.906C soc1@54.906C VDD_IN 8120mW/8148mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2949mW
08-07-2026 21:22:17 RAM 2213/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@1728,42%@1728,41%@1728,50%@1728,40%@729,41%@729] GR3D_FREQ 0% cpu@54.25C soc2@53.125C soc0@52.718C gpu@53.75C tj@55.187C soc1@55.187C VDD_IN 8160mW/8148mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2949mW
08-07-2026 21:22:22 RAM 2212/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@729,41%@729,40%@729,37%@729,41%@806,40%@806] GR3D_FREQ 0% cpu@54.468C soc2@53.093C soc0@52.812C gpu@53.875C tj@55.062C soc1@55.062C VDD_IN 8120mW/8148mW VDD_CPU_GPU_CV 1391mW/1419mW VDD_SOC 2941mW/2949mW
08-07-2026 21:22:27 RAM 2214/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,43%@729,39%@729,40%@729,38%@729,40%@729] GR3D_FREQ 0% cpu@54.218C soc2@53.125C soc0@52.781C gpu@53.718C tj@55.125C soc1@55.125C VDD_IN 8120mW/8148mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2949mW
08-07-2026 21:22:32 RAM 2214/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,41%@729,42%@729,40%@729,36%@729,39%@729] GR3D_FREQ 0% cpu@54.375C soc2@53.125C soc0@52.875C gpu@53.656C tj@55C soc1@55C VDD_IN 8120mW/8148mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2949mW
08-07-2026 21:22:37 RAM 2215/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@1036,40%@1036,38%@729,38%@729,40%@729,40%@729] GR3D_FREQ 0% cpu@54.281C soc2@53.093C soc0@52.656C gpu@53.75C tj@55.187C soc1@55.187C VDD_IN 8120mW/8147mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2949mW
08-07-2026 21:22:42 RAM 2217/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@883,40%@883,41%@883,41%@883,39%@1728,37%@1728] GR3D_FREQ 0% cpu@54.25C soc2@53.093C soc0@52.906C gpu@53.625C tj@55C soc1@54.937C VDD_IN 8160mW/8148mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:22:48 RAM 2219/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,41%@729,41%@729,40%@729,38%@806,39%@806] GR3D_FREQ 0% cpu@54.406C soc2@53.125C soc0@52.843C gpu@53.593C tj@55.156C soc1@54.937C VDD_IN 8120mW/8147mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:22:53 RAM 2219/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@806,39%@806,42%@1728,38%@1728,40%@729,38%@729] GR3D_FREQ 0% cpu@54.218C soc2@53.125C soc0@52.843C gpu@53.625C tj@55.031C soc1@55.031C VDD_IN 8120mW/8147mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:22:58 RAM 2220/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@1728,42%@729,40%@729,40%@729,37%@729,39%@729] GR3D_FREQ 0% cpu@54.437C soc2@53.25C soc0@52.812C gpu@53.625C tj@55.031C soc1@55.031C VDD_IN 8120mW/8147mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:03 RAM 2221/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@883,43%@883,43%@883,41%@883,35%@729,36%@729] GR3D_FREQ 0% cpu@54.312C soc2@53.125C soc0@52.906C gpu@53.656C tj@55.093C soc1@55.093C VDD_IN 8120mW/8147mW VDD_CPU_GPU_CV 1391mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:08 RAM 2222/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,40%@806,42%@806,40%@806,38%@806,39%@806] GR3D_FREQ 0% cpu@54.375C soc2@53.187C soc0@52.718C gpu@53.625C tj@55.062C soc1@55.062C VDD_IN 8120mW/8147mW VDD_CPU_GPU_CV 1391mW/1419mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:13 RAM 2224/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@1728,42%@1728,42%@1728,41%@1728,39%@1728,44%@1728] GR3D_FREQ 0% cpu@54.187C soc2@53.187C soc0@52.906C gpu@53.906C tj@55.093C soc1@55.093C VDD_IN 8160mW/8147mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:18 RAM 2224/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [38%@806,37%@806,40%@806,40%@806,43%@1728,42%@1728] GR3D_FREQ 0% cpu@54.312C soc2@53.062C soc0@52.875C gpu@53.656C tj@55.031C soc1@55.031C VDD_IN 8120mW/8146mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:23 RAM 2224/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,39%@729,40%@729,37%@1728,42%@729,41%@729] GR3D_FREQ 0% cpu@54.406C soc2@53.312C soc0@52.968C gpu@53.812C tj@55.125C soc1@55.125C VDD_IN 8120mW/8146mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:28 RAM 2224/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,41%@729,38%@729,39%@729,41%@729,39%@729] GR3D_FREQ 0% cpu@54.125C soc2@53.031C soc0@52.875C gpu@53.75C tj@55.062C soc1@55.062C VDD_IN 8120mW/8146mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:33 RAM 2227/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,40%@729,39%@729,39%@729,41%@729,41%@729] GR3D_FREQ 0% cpu@54.468C soc2@53.093C soc0@52.75C gpu@53.843C tj@55C soc1@55C VDD_IN 8120mW/8146mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:38 RAM 2227/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [43%@729,41%@729,41%@729,41%@729,36%@1728,37%@1728] GR3D_FREQ 0% cpu@54.218C soc2@53.062C soc0@52.75C gpu@53.562C tj@54.937C soc1@54.937C VDD_IN 8120mW/8146mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:43 RAM 2228/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,41%@729,41%@729,37%@729,40%@1728,39%@1728] GR3D_FREQ 0% cpu@54.218C soc2@53.062C soc0@52.843C gpu@53.75C tj@55.062C soc1@55.062C VDD_IN 8120mW/8146mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:48 RAM 2231/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,40%@729,42%@729,41%@729,37%@729,41%@729] GR3D_FREQ 0% cpu@54.343C soc2@53.093C soc0@52.843C gpu@53.656C tj@54.968C soc1@54.968C VDD_IN 8120mW/8145mW VDD_CPU_GPU_CV 1391mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:53 RAM 2233/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,40%@806,40%@806,38%@806,39%@729,40%@729] GR3D_FREQ 0% cpu@54.156C soc2@53.125C soc0@52.875C gpu@53.781C tj@55.062C soc1@55.062C VDD_IN 8120mW/8145mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:23:58 RAM 2234/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,40%@729,41%@729,38%@729,37%@806,41%@806] GR3D_FREQ 0% cpu@54.312C soc2@53.093C soc0@52.812C gpu@53.656C tj@54.968C soc1@54.968C VDD_IN 8160mW/8145mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:24:03 RAM 2234/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,41%@729,37%@729,40%@729,40%@729,39%@729] GR3D_FREQ 0% cpu@54.312C soc2@53.187C soc0@52.843C gpu@53.843C tj@55.062C soc1@55.062C VDD_IN 8160mW/8145mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:24:08 RAM 2236/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,39%@729,42%@729,39%@729,40%@729,40%@729] GR3D_FREQ 0% cpu@54.437C soc2@53.093C soc0@52.843C gpu@53.656C tj@55.093C soc1@55.093C VDD_IN 8120mW/8145mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:24:13 RAM 2244/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,40%@806,40%@806,42%@806,39%@729,42%@729] GR3D_FREQ 0% cpu@54.218C soc2@53.25C soc0@52.843C gpu@53.812C tj@55.156C soc1@55.156C VDD_IN 8160mW/8145mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:24:18 RAM 2243/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@883,41%@883,42%@883,43%@883,40%@806,40%@806] GR3D_FREQ 0% cpu@54.656C soc2@53.218C soc0@52.875C gpu@53.75C tj@55.031C soc1@55.031C VDD_IN 8160mW/8145mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:24:23 RAM 2239/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,40%@729,41%@729,39%@729,42%@729,42%@729] GR3D_FREQ 0% cpu@54.281C soc2@53.218C soc0@52.812C gpu@53.718C tj@55.25C soc1@55.343C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2948mW
08-07-2026 21:24:28 RAM 2238/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@1728,40%@1728,39%@1728,40%@1728,37%@883,41%@883] GR3D_FREQ 0% cpu@54.218C soc2@53.312C soc0@52.906C gpu@53.812C tj@55.093C soc1@55.093C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2947mW
08-07-2026 21:24:33 RAM 2240/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@1728,40%@1728,38%@1728,39%@1728,42%@1728,42%@1728] GR3D_FREQ 0% cpu@54.468C soc2@53.281C soc0@52.875C gpu@53.687C tj@55.312C soc1@55.312C VDD_IN 8120mW/8145mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2947mW
08-07-2026 21:24:38 RAM 2241/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,40%@806,38%@806,41%@806,40%@1728,39%@1728] GR3D_FREQ 0% cpu@54.25C soc2@53.25C soc0@52.906C gpu@54C tj@55.062C soc1@55.062C VDD_IN 8120mW/8145mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2947mW
08-07-2026 21:24:43 RAM 2249/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@729,40%@729,42%@729,39%@729,38%@729,39%@729] GR3D_FREQ 0% cpu@54.312C soc2@53.25C soc0@52.906C gpu@53.875C tj@55.25C soc1@55.25C VDD_IN 8160mW/8145mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2947mW
08-07-2026 21:24:48 RAM 2250/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,39%@729,40%@729,37%@729,42%@960,40%@960] GR3D_FREQ 0% cpu@54.437C soc2@53.125C soc0@52.906C gpu@53.968C tj@55C soc1@55.093C VDD_IN 8120mW/8145mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2947mW
08-07-2026 21:24:53 RAM 2251/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@1728,42%@1728,39%@1728,38%@1728,40%@729,42%@729] GR3D_FREQ 0% cpu@54.218C soc2@53.187C soc0@52.906C gpu@53.906C tj@55.25C soc1@55.25C VDD_IN 8120mW/8145mW VDD_CPU_GPU_CV 1430mW/1420mW VDD_SOC 2941mW/2947mW
08-07-2026 21:24:58 RAM 2253/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@883,42%@883,41%@883,40%@883,39%@729,40%@729] GR3D_FREQ 0% cpu@54.468C soc2@53.187C soc0@52.812C gpu@53.75C tj@55.062C soc1@55.062C VDD_IN 8120mW/8145mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:03 RAM 2250/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,41%@729,42%@729,42%@1728,37%@960,39%@960] GR3D_FREQ 0% cpu@54.281C soc2@53.218C soc0@52.781C gpu@53.812C tj@55.187C soc1@54.968C VDD_IN 8160mW/8145mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:08 RAM 2252/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [38%@806,40%@806,39%@806,40%@806,42%@729,43%@729] GR3D_FREQ 0% cpu@54.25C soc2@53.25C soc0@53.031C gpu@53.718C tj@55.125C soc1@55.062C VDD_IN 8200mW/8145mW VDD_CPU_GPU_CV 1470mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:13 RAM 2254/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@1728,41%@806,41%@806,41%@806,42%@729,42%@729] GR3D_FREQ 0% cpu@54.531C soc2@53.281C soc0@52.843C gpu@53.875C tj@55.062C soc1@55.062C VDD_IN 8160mW/8145mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:18 RAM 2254/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@806,42%@806,41%@806,42%@806,40%@729,41%@729] GR3D_FREQ 0% cpu@54.343C soc2@53.187C soc0@52.937C gpu@53.812C tj@55.218C soc1@55.218C VDD_IN 8120mW/8145mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:23 RAM 2254/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [37%@729,39%@729,38%@729,39%@729,45%@729,42%@729] GR3D_FREQ 0% cpu@54.625C soc2@53.281C soc0@52.875C gpu@53.718C tj@55.406C soc1@55C VDD_IN 8160mW/8145mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:28 RAM 2256/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@1728,39%@1728,38%@1728,40%@1728,41%@1728,41%@1728] GR3D_FREQ 0% cpu@54.531C soc2@53.25C soc0@52.875C gpu@53.937C tj@55.218C soc1@55.218C VDD_IN 8160mW/8145mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:33 RAM 2258/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@883,41%@883,38%@883,40%@883,40%@1728,41%@1728] GR3D_FREQ 0% cpu@54.437C soc2@53.343C soc0@52.906C gpu@53.687C tj@55.343C soc1@55.343C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:38 RAM 2260/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@729,39%@729,43%@729,38%@729,35%@729,42%@729] GR3D_FREQ 0% cpu@54.531C soc2@53.156C soc0@52.906C gpu@54C tj@55.125C soc1@55.125C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:43 RAM 2261/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,42%@729,41%@729,40%@729,36%@729,40%@729] GR3D_FREQ 0% cpu@54.343C soc2@53.25C soc0@52.968C gpu@53.812C tj@55.125C soc1@55.125C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:48 RAM 2262/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,41%@729,41%@729,41%@729,38%@806,40%@806] GR3D_FREQ 0% cpu@54.25C soc2@53.281C soc0@53.031C gpu@53.968C tj@55.218C soc1@55.218C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:53 RAM 2263/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,41%@729,42%@729,40%@729,39%@729,39%@729] GR3D_FREQ 0% cpu@54.531C soc2@53.281C soc0@52.906C gpu@53.843C tj@55.062C soc1@55.062C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:25:58 RAM 2264/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,42%@806,39%@806,41%@806,38%@729,40%@729] GR3D_FREQ 0% cpu@54.343C soc2@53.25C soc0@53.031C gpu@53.812C tj@55.218C soc1@55.218C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:26:03 RAM 2264/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,42%@729,41%@729,42%@729,38%@883,43%@883] GR3D_FREQ 0% cpu@54.593C soc2@53.343C soc0@52.812C gpu@53.781C tj@55.062C soc1@55.218C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:26:08 RAM 2263/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@806,42%@806,41%@806,41%@806,37%@1728,39%@1728] GR3D_FREQ 0% cpu@54.5C soc2@53.281C soc0@53.062C gpu@53.875C tj@55.218C soc1@55.218C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2947mW
08-07-2026 21:26:13 RAM 2264/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@1728,41%@1728,41%@1728,39%@1728,40%@729,42%@729] GR3D_FREQ 0% cpu@54.5C soc2@53.125C soc0@52.937C gpu@53.687C tj@55.062C soc1@55.062C VDD_IN 8120mW/8146mW VDD_CPU_GPU_CV 1391mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:26:18 RAM 2265/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@883,41%@883,40%@883,40%@883,39%@729,41%@729] GR3D_FREQ 0% cpu@54.406C soc2@53.312C soc0@53C gpu@53.75C tj@55.281C soc1@55.281C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:26:23 RAM 2266/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@806,39%@806,40%@806,40%@806,37%@729,39%@729] GR3D_FREQ 0% cpu@54.343C soc2@53.218C soc0@52.906C gpu@53.718C tj@55.125C soc1@55.125C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:26:28 RAM 2267/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@1728,42%@1728,39%@1728,40%@1728,40%@806,43%@806] GR3D_FREQ 0% cpu@54.218C soc2@53.218C soc0@53C gpu@53.968C tj@55.218C soc1@55.218C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1421mW VDD_SOC 2941mW/2947mW
08-07-2026 21:26:33 RAM 2269/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,41%@806,41%@806,39%@806,40%@729,41%@729] GR3D_FREQ 0% cpu@54.531C soc2@53.218C soc0@52.875C gpu@53.812C tj@55.093C soc1@55.093C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2947mW
08-07-2026 21:26:38 RAM 2271/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,39%@729,41%@729,40%@729,39%@729,42%@729] GR3D_FREQ 0% cpu@54.343C soc2@53.25C soc0@52.968C gpu@54.031C tj@55.218C soc1@55.25C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2947mW
08-07-2026 21:26:43 RAM 2271/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,41%@729,41%@729,42%@729,36%@806,41%@806] GR3D_FREQ 0% cpu@54.562C soc2@53.156C soc0@52.906C gpu@53.718C tj@55.156C soc1@55.156C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2947mW
08-07-2026 21:26:48 RAM 2272/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,41%@729,40%@729,40%@729,41%@729,40%@729] GR3D_FREQ 0% cpu@54.343C soc2@53.25C soc0@53.062C gpu@53.812C tj@55.187C soc1@55.187C VDD_IN 8160mW/8147mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
08-07-2026 21:26:53 RAM 2271/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@1728,39%@729,40%@729,39%@729,39%@1728,41%@1728] GR3D_FREQ 0% cpu@54.218C soc2@53.187C soc0@53C gpu@53.843C tj@55.125C soc1@55.093C VDD_IN 8120mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
08-07-2026 21:26:58 RAM 2274/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@729,44%@729,40%@1728,38%@1728,41%@729,44%@729] GR3D_FREQ 0% cpu@54.468C soc2@53.312C soc0@52.906C gpu@53.718C tj@55.25C soc1@55.375C VDD_IN 8120mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
08-07-2026 21:27:03 RAM 2272/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@1728,41%@1728,40%@1728,40%@1728,38%@1728,42%@1728] GR3D_FREQ 0% cpu@54.375C soc2@53.25C soc0@53.062C gpu@53.937C tj@55.156C soc1@55.156C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
08-07-2026 21:27:08 RAM 2275/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@806,40%@806,43%@806,38%@806,38%@729,41%@729] GR3D_FREQ 0% cpu@54.5C soc2@53.125C soc0@52.937C gpu@53.906C tj@55.125C soc1@55.093C VDD_IN 8120mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
08-07-2026 21:27:13 RAM 2275/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,40%@729,41%@729,39%@729,40%@729,39%@729] GR3D_FREQ 0% cpu@54.375C soc2@53.406C soc0@53.062C gpu@53.812C tj@55.218C soc1@55.218C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
08-07-2026 21:27:18 RAM 2278/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,39%@729,41%@729,39%@729,38%@729,44%@729] GR3D_FREQ 0% cpu@54.625C soc2@53.375C soc0@53C gpu@53.843C tj@55.156C soc1@55.156C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
08-07-2026 21:27:23 RAM 2279/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,42%@729,38%@729,38%@729,39%@729,41%@729] GR3D_FREQ 0% cpu@54.375C soc2@53.281C soc0@53.062C gpu@53.718C tj@55.187C soc1@55.187C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
08-07-2026 21:27:28 RAM 2281/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [38%@729,39%@729,41%@729,40%@729,41%@729,41%@729] GR3D_FREQ 0% cpu@54.593C soc2@53.312C soc0@53.031C gpu@53.812C tj@55.187C soc1@55.187C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
08-07-2026 21:27:33 RAM 2283/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@1728,40%@1728,42%@1728,40%@1728,41%@806,40%@806] GR3D_FREQ 0% cpu@54.343C soc2@53.343C soc0@53.125C gpu@53.875C tj@55.25C soc1@55.25C VDD_IN 8120mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
08-07-2026 21:27:38 RAM 2286/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@1728,41%@1728,44%@1728,42%@729,36%@1728,38%@1728] GR3D_FREQ 0% cpu@54.531C soc2@53.312C soc0@53C gpu@53.843C tj@55.25C soc1@55.25C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
08-07-2026 21:27:43 RAM 2289/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [43%@729,43%@729,41%@729,41%@729,35%@729,38%@729] GR3D_FREQ 0% cpu@54.468C soc2@53.468C soc0@52.968C gpu@53.75C tj@55.437C soc1@55.437C VDD_IN 8160mW/8146mW VDD_CPU_GPU_CV 1430mW/1422mW VDD_SOC 2941mW/2946mW
